consensus,rounds
2.000000,7413
2.000000,6055
2.000000,7438
2.000000,7778
2.000000,6448
1.999999,8261
2.000001,8422
2.000000,7793
1.999999,6524
1.999999,6803
2.000000,6766
1.999996,9090
1.999999,8939
2.000000,8673
2.000000,8517
2.000000,8208
2.000000,9301
1.999999,9025
2.000000,6360
1.999999,8130
2.000000,6196
2.000000,7374
2.000000,7672
2.000002,8759
2.000000,8258
2.000000,7362
2.000000,7421
1.999999,6481
2.000000,9136
1.999998,9226
2.000000,6833
1.999999,8174
2.000000,7663
2.000000,8555
2.000000,7278
1.999999,7648
2.000000,7551
1.999999,7978
2.000000,7502
2.000000,8706
1.999999,9181
2.000000,7253
2.000000,8644
2.000000,6498
1.999998,8382
1.999998,8040
1.999999,7146
2.000000,6076
1.999999,8044
2.000000,7887
1.999999,8382
2.000000,6714
1.999999,10660
2.000000,8106
1.999999,7608
1.999999,8638
1.999999,7789
1.999999,7594
2.000000,7992
1.999999,7846
1.999999,8183
2.000000,6918
2.000000,7122
1.999999,7465
1.999999,9861
1.999999,9530
1.999999,7621
2.000000,8613
2.000000,7097
2.000000,6172
2.000000,7805
2.000000,6331
2.000000,6828
2.000000,7767
2.000000,7354
2.000000,6245
2.000000,7207
2.000000,7553
2.000000,9317
2.000000,7777
2.000000,7677
2.000001,8899
2.000000,6608
2.000000,8096
1.999999,7122
1.999999,7436
1.999999,7669
1.999999,8055
2.000000,8200
2.000000,7174
2.000000,7553
2.000000,9194
2.000000,6834
1.999999,8453
1.999998,8678
1.999999,9478
2.000000,7325
2.000000,7558
2.000000,8315
1.999999,7991
1.999999,8157
2.000000,6801
2.000000,8448
1.999999,8185
1.999999,7697
1.999997,8852
1.999999,7819
1.999999,9147
2.000000,7771
2.000000,7127
2.000000,8391
1.999999,7489
1.999999,10143
2.000000,6336
1.999999,7974
2.000000,7635
2.000000,7373
1.999999,8331
2.000000,7298
1.999999,6285
2.000000,7938
2.000000,8644
2.000000,6855
1.999999,7502
2.000000,7962
2.000000,7141
1.999999,8640
1.999999,7240
2.000001,7684
2.000000,8161
2.000000,6860
2.000000,8890
1.999999,7958
2.000000,7489
1.999999,7853
2.000000,6626
2.000002,9058
2.000000,8192
2.000002,8647
2.000000,6199
1.999999,7053
2.000000,7196
2.000000,6804
2.000000,7776
2.000000,7864
1.999999,10517
2.000000,7840
2.000000,6934
2.000000,6949
2.000000,8795
2.000003,9161
2.000000,7282
1.999999,8616
2.000000,6920
2.000001,8850
2.000000,7791
2.000000,8394
1.999999,10127
1.999999,6672
2.000000,7211
1.999999,6262
2.000001,9272
2.000000,7845
2.000001,8907
2.000000,8249
1.999999,8880
1.999999,9608
1.999999,10072
2.000000,8351
2.000000,6454
1.999998,8971
1.999999,7850
2.000000,7820
1.999999,9648
1.999999,7453
2.000000,8529
2.000000,7045
2.000000,7479
1.999999,8972
2.000000,7462
2.000000,8346
2.000001,8691
1.999999,7933
1.999999,8400
2.000000,7054
2.000000,7041
1.999999,7279
2.000000,6660
2.000002,9220
2.000000,6794
1.999999,8214
2.000000,7370
2.000000,7128
2.000000,7770
2.000000,7976
2.000000,7204
2.000000,6971
2.000001,8848
1.999999,8602
2.000000,6473
2.000000,6425
1.999999,7184
2.000000,7220
2.000000,7425
2.000000,7294
2.000000,7188
2.000001,9154
2.000000,6409
1.999999,7521
2.000000,5950
2.000000,8662
2.000000,8742
2.000000,7620
2.000000,6404
2.000000,8890
2.000000,8251
1.999999,7321
2.000000,6704
2.000000,6551
2.000000,7961
2.000000,7609
2.000000,7178
2.000001,8744
1.999999,8388
2.000000,7455
2.000000,7593
1.999999,7403
2.000000,7466
2.000000,7392
2.000001,9067
1.999999,8024
2.000000,7759
2.000000,6083
2.000000,7834
2.000001,8849
2.000000,7972
2.000000,8116
2.000000,7071
1.999999,9741
2.000000,7368
2.000001,9050
2.000000,7142
1.999999,7796
2.000000,6220
2.000000,7602
1.999999,8964
1.999999,7115
2.000000,7043
2.000000,7782
1.999999,7303
2.000000,6004
1.999999,9313
1.999999,7629
2.000000,7135
2.000000,7662
2.000000,7218
2.000000,8845
2.000000,5792
