consensus,rounds
1.990000,3649
1.990000,3749
1.990000,3809
1.990000,4309
1.990000,3662
1.990000,4264
1.990000,4217
1.990000,3859
1.990000,3579
1.990000,3870
1.990000,3831
1.990000,3858
1.990000,3947
1.990000,3674
1.990000,3347
1.990000,4009
1.990000,3376
1.990000,3862
1.990000,4081
1.990000,4053
1.990000,3516
1.990000,4275
1.990000,3719
1.990000,4222
1.990000,3732
1.990000,4565
1.990000,4010
1.990000,4077
1.990000,3535
1.990000,3564
1.990000,3674
1.990000,3675
1.990000,3840
1.990000,3925
1.990000,3586
1.990000,3310
1.990000,3559
1.990000,3835
1.990000,3647
1.990000,3769
1.990000,3741
1.990000,3948
1.990000,3695
1.990000,3904
1.990000,3417
1.990000,3841
1.990000,4231
1.990000,4238
1.990000,3712
1.990000,3922
1.990000,4115
1.990000,3905
1.990000,4172
1.990000,4122
1.990000,4131
1.990000,3558
1.990000,3379
1.990000,3711
1.990000,3907
1.990000,3820
1.990000,3693
1.990000,3592
1.990000,3449
1.990000,3846
1.990000,3522
1.990000,3824
1.990000,3716
1.990000,3815
1.990000,3880
1.990000,3739
1.990000,4091
1.990000,3846
1.990000,3286
1.990000,3853
1.990000,3939
1.990000,3835
1.990000,4063
1.990000,4042
1.990000,3990
1.990000,3384
1.990000,4046
1.990000,4145
1.990000,3940
1.990000,3867
1.990000,3526
1.990000,4141
1.990000,3666
1.990000,4120
1.990000,4412
1.990000,3950
1.990000,3764
1.990000,3706
1.990000,3695
1.990000,3721
1.990000,3482
1.990000,3838
1.990000,3153
1.990000,3648
1.990000,3771
1.990000,3881
1.990000,3442
1.990000,3917
1.990000,4201
1.990000,3560
1.990000,3753
1.990000,3359
1.990000,3679
1.990000,3926
1.990000,3721
1.990000,4067
1.990000,3965
1.990000,3770
1.990000,3852
1.990000,3683
1.990000,3809
1.990000,3981
1.990000,3819
1.990000,3611
1.990000,3979
1.990000,3762
1.990000,4164
1.990000,3779
1.990000,4054
1.990000,3795
1.990000,3924
1.990000,4514
1.990000,3953
1.990000,3932
1.990000,3678
1.990000,3680
1.990000,4039
1.990000,3768
1.990000,3880
1.990000,3776
1.990000,4220
1.990000,3812
1.990000,4086
1.990000,3840
1.990000,4192
1.990000,3957
1.990000,4162
1.990000,3383
1.990000,4178
1.990000,4321
1.990000,4262
1.990000,3900
1.990000,3997
1.990000,3900
1.990000,3655
1.990000,3507
1.990000,3627
1.990000,3968
1.990000,3864
1.990000,3808
1.990000,3533
1.990000,3693
1.990000,3811
1.990000,3582
1.990000,4269
1.990000,3852
1.990000,4335
1.990000,3427
1.990000,4191
1.990000,3899
1.990000,4342
1.990000,3787
1.990000,3678
1.990000,3886
1.990000,4359
1.990000,4064
1.990000,4460
1.990000,3967
1.990000,4127
1.990000,3994
1.990000,4096
1.990000,4128
1.990000,3599
1.990000,3470
1.990000,4073
1.990000,4253
1.990000,3623
1.990000,4517
1.990000,3858
1.990000,4190
1.990000,3970
1.990000,3757
1.990000,4148
1.990000,3762
1.990000,4078
1.990000,3536
1.990000,3680
1.990000,3953
1.990000,3782
1.990000,4270
1.990000,3342
1.990000,3880
1.990000,3629
1.990000,3862
1.990000,3834
1.990000,3662
1.990000,3956
1.990000,3943
1.990000,3774
1.990000,3584
1.990000,4222
1.990000,3836
1.990000,4490
1.990000,3930
1.990000,4122
1.990000,4205
1.990000,3934
1.990000,3961
1.990000,4522
1.990000,3918
