consensus,rounds
10.713021,4359
7.679116,4034
9.788520,4879
9.449994,4576
8.250378,3908
7.030452,4444
8.358960,4159
8.575853,4661
10.135769,4655
7.613624,3903
9.191047,4658
7.411683,3872
5.593731,4414
9.955535,3990
8.995190,4347
10.033276,4105
10.690808,4298
7.457747,4194
7.559912,4170
7.845444,4538
8.067154,4210
9.192102,4334
9.528500,4089
6.181095,4295
8.585769,4385
10.435884,4119
10.533642,4838
8.463498,4262
7.134504,4259
9.414989,4444
9.286448,4181
10.812961,4525
7.751687,4381
9.343519,4368
9.085537,4986
7.308277,4179
8.590497,4556
8.863462,4466
9.172108,4372
9.123750,4681
8.480918,4656
9.042830,4350
8.532704,4438
10.022781,4382
8.740349,4431
8.430114,4324
8.760712,4383
7.366109,4407
6.721262,4360
9.638470,4368
11.689052,4313
8.321261,4371
10.185973,4751
7.946494,4445
7.257012,4215
10.593075,4225
9.699274,4077
8.478694,4017
8.960674,4100
8.496282,4239
7.387442,4240
7.120393,4953
7.161722,4440
8.672074,4525
9.967935,4456
7.617920,4392
9.547508,4231
9.520265,5050
8.652826,4614
8.290211,3855
8.486929,4063
7.745350,4383
10.705661,4417
9.631300,4827
6.750924,4245
10.396371,4770
9.908788,4762
8.218918,4181
7.843214,4164
8.059077,4234
7.744665,4578
11.668444,5034
8.236659,4659
7.405019,4068
9.122826,4341
7.609148,4726
6.219337,4286
7.343613,4423
7.865782,4446
7.543518,4120
7.597317,4582
9.606294,4213
10.213120,4476
7.220124,4060
8.651853,4092
9.016819,4490
12.693705,4857
8.319956,4393
10.258279,4693
9.722934,4521
10.611493,4359
7.064664,4293
8.466923,4427
9.471740,4190
7.251158,4179
9.232181,3961
9.880171,4658
5.524102,4115
7.891975,4309
8.324059,4879
9.790176,4742
8.250865,4936
7.606352,4820
8.242031,5090
7.282302,3976
10.532845,5022
8.363410,4550
8.718608,4822
10.298271,4156
8.857290,4607
8.119354,4681
9.992565,4296
10.415200,4087
7.992577,4516
7.606681,4149
7.021472,3998
9.304116,4100
6.269649,4283
7.936419,4226
8.964606,4393
6.812867,4395
7.750140,4486
7.710221,4518
8.907794,4967
9.519645,4146
7.790315,4224
8.344475,4272
9.754815,3859
9.077696,3932
10.263721,4462
8.607737,4313
9.172224,4328
9.431275,4699
8.496573,4416
9.109128,4276
6.866671,4717
6.602009,4532
9.023849,4311
9.071616,4459
7.971556,4254
10.064683,4329
7.965093,4583
9.230282,4592
9.168678,4705
8.271941,4336
7.292679,4402
9.671418,4574
9.754228,4319
8.601768,4981
9.963643,4257
10.518324,4599
11.777353,4439
10.744966,4768
9.792424,4956
7.362191,4258
10.695296,4443
9.046390,3931
10.394683,4327
7.988371,4202
9.917403,4385
10.259987,4157
11.569294,4928
8.942635,4568
8.147535,4515
8.945601,4074
11.237340,4435
8.410408,4861
8.708930,5144
8.951013,4000
7.605372,4190
7.740429,4795
10.074507,4572
10.214310,4269
9.360923,4460
11.452803,5193
8.301599,4492
7.391985,4326
10.273758,4292
10.290254,4797
9.579040,4063
7.841636,4069
9.338568,4665
10.016555,4474
10.539218,3905
7.613053,4936
6.020097,3948
10.284268,4302
9.545466,4240
8.993057,4114
8.468668,4294
9.137122,4299
7.912844,4123
6.828944,4266
8.972183,4521
8.581021,4485
7.857523,4337
9.733443,4732
7.808815,4583
9.083762,4284
8.535339,4273
8.676195,3858
8.629031,4341
8.007104,4411
10.739654,4424
11.511365,4591
10.256868,4171
10.732607,4978
10.494324,4719
8.033194,4651
10.942329,4050
8.094336,4502
9.849569,4478
9.380741,4638
9.035047,4893
8.890352,4527
8.832069,4397
9.464456,4484
9.143502,4086
7.922771,4491
9.198831,4681
7.113277,4522
8.017060,4301
9.143833,4138
9.272622,4438
9.069179,4381
9.489593,4417
8.825516,4395
6.770277,4585
6.616914,4107
8.399163,4753
8.236140,4588
8.025740,4178
7.858862,4446
6.773607,4091
9.711693,4268
6.857849,4494
8.798481,4514
10.912294,4716
6.044668,4126
9.814105,4787
10.104519,4297
9.410861,4788
8.657383,4438
7.617326,4222
9.302158,4821
10.701459,4552
8.085509,4605
9.476340,4760
8.698278,4620
9.068893,4225
7.737207,5321
8.766901,4106
9.450734,4400
8.494649,4776
7.397128,4579
8.077890,4389
9.525542,4449
